date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2021-03-09,2,1.8082566628004493,0.0,5.36426,0.0,12.3956,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-10,2,2.6355944634357718,0.0,6.49261,0.0,11.958,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-11,2,2.3950162734755973,0.0,7.03079,0.0,12.2593,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-12,2,2.0654205811312694,0.0,6.92649,0.0,11.9365,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-13,1,1.151344547799591,-24794.98149924317,6.83,12295.508239843091,13.7733,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-14,2,1.6950767639566306,0.0,7.33788,0.0,12.7214,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-15,2,1.346186608578912,0.0,6.75292,0.0,12.156,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-16,2,1.2881784304848076,0.0,7.02166,0.0,12.4297,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-17,2,1.6303044364379355,0.0,7.87,0.0,12.5671,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-18,2,1.896209665916519,0.0,8.40472,0.0,12.169,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-19,2,1.5499930694892097,0.0,8.21023,0.0,12.2569,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-20,2,1.4338127862507968,0.0,8.30181,0.0,12.3108,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-21,2,2.1234812743022338,0.0,9.62516,0.0,11.9811,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-22,2,2.1396547948517832,0.0,10.00622,0.0,11.6556,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-23,2,2.661518771044105,0.0,12.9,0.0,12.2413,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-24,2,1.9675671700881017,0.0,11.2236,0.0,11.292,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-25,2,2.369728176574978,0.0,13.12322,0.0,11.0876,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-26,2,1.6564984777438518,0.0,12.61731,0.0,11.7593,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-27,2,1.2270021808283105,0.0,11.81375,0.0,11.7927,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-28,2,1.42420359246159,0.0,12.86302,0.0,11.8644,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-29,1,1.1219327427135373,-13867.012857900598,13.13282,14409.838804922745,12.6381,200000,364225.9676009883,164225.96760098828,1.8211298380049414
2021-03-30,1,0.8186059617337165,-13867.012857900598,12.88211,14409.838804922745,13.016,200000,366194.8468917643,166194.84689176432,1.8309742344588216
2021-03-31,1,0.24125436588961033,-13867.012857900598,12.32709,14409.838804922745,14.1287,200000,374532.2050536099,174532.2050536099,1.8726610252680496
2021-04-01,0,-0.12215117469155415,0.0,11.51814,0.0,14.315,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-02,0,-0.3953642484108127,0.0,11.67188,0.0,15.2454,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-03,0,-0.09505826173660487,0.0,11.39042,0.0,13.571,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-04,0,-0.34150697659787155,0.0,11.78727,0.0,14.5489,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-05,0,-0.9517315770168059,0.0,11.60442,0.0,16.0744,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-06,-2,-1.356677955936255,0.0,11.71977,0.0,17.7329,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-07,-2,-1.4385483393285794,0.0,12.2877,0.0,19.1937,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-08,-2,-1.3210481977783108,0.0,12.91336,0.0,19.6292,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-09,-2,-1.227161328492513,0.0,12.63749,0.0,18.7707,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-10,-2,-1.4862787528875199,0.0,12.37453,0.0,20.4439,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-11,-2,-1.372119818066514,0.0,12.19659,0.0,20.3709,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-12,-1,-1.1293917091235182,13091.361830088634,12.13286,-8136.030748818501,19.5225,200000,317671.3205876184,117671.3205876184,1.588356602938092
2021-04-13,-1,-1.1882156787216493,13091.361830088634,12.42308,-8136.030748818501,21.2069,200000,335175.0258112566,135175.0258112566,1.675875129056283
2021-04-14,-2,-1.2780233807560963,0.0,12.14722,0.0,21.9193,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-15,-2,-1.7347342482380648,0.0,12.5658,0.0,28.6129,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-16,-2,-1.852900814089385,0.0,14.20003,0.0,38.2734,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-17,-2,-1.7970356725794163,0.0,13.28915,0.0,37.7258,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-18,-2,-1.8244466449424026,0.0,11.76513,0.0,37.0728,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-19,-2,-1.6594739006012842,0.0,10.79894,0.0,33.4166,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-20,-2,-1.3793481864673007,0.0,11.75186,0.0,33.739,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-21,-2,-1.266379319456073,0.0,11.01359,0.0,31.9236,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-22,-2,-1.3955813451162713,0.0,9.90408,0.0,33.5104,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-23,-2,-1.2441294196548875,0.0,9.94528,0.0,32.6158,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-24,-2,-1.231957002669813,0.0,8.66017,0.0,29.6577,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-25,-1,-1.007561994804123,18380.26437932292,9.167,-5747.63375627676,29.315,200000,336983.76713050646,136983.76713050646,1.6849188356525322
2021-04-26,-1,-0.8218062605312286,18380.26437932292,10.759,-5747.63375627676,32.825,200000,386419.34250692,186419.34250692,1.9320967125345998
2021-04-27,-1,-0.7045934402758566,18380.26437932292,11.265,-5747.63375627676,33.803,200000,401340.942096496,201340.942096496,2.00670471048248
2021-04-28,-1,-0.7566102912957567,18380.26437932292,11.041,-5747.63375627676,35.061,200000,404454.28614092385,204454.28614092385,2.0222714307046195
2021-04-29,-1,-0.6842660880923898,18380.26437932292,10.896,-5747.63375627676,34.529,200000,398731.4066475829,198731.4066475829,1.9936570332379144
2021-04-30,-1,-0.6739421386955113,18380.26437932292,11.184,-5747.63375627676,36.317,200000,414301.6919450506,214301.6919450506,2.071508459725253
2021-05-01,-1,-1.0643741331404308,18380.26437932292,11.485,-5747.63375627676,44.706,200000,468051.0511046326,268051.0511046326,2.340255255523163
2021-05-02,-1,-1.1959423759788863,18380.26437932292,10.946,-5747.63375627676,44.92,200000,459374.08222802076,259374.08222802076,2.296870411140104
2021-05-03,-2,-1.5314255333569995,0.0,11.498,0.0,52.037,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-04,-2,-2.689593339690036,0.0,10.211,0.0,69.249,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-05,-2,-2.661399436718739,0.0,10.992,0.0,93.962,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-06,-2,-2.5093888899841548,0.0,10.868,0.0,133.864,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-07,-2,-1.9618754703232315,0.0,11.507,0.0,119.763,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-08,-2,-1.6937119550301671,0.0,12.297,0.0,127.317,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-09,-2,-1.453194831848423,0.0,11.956,0.0,117.904,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-10,-2,-1.3190129689636425,0.0,10.491,0.0,105.094,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-11,-2,-1.212416323075327,0.0,10.842,0.0,111.173,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-12,-1,-1.0033250581460385,23184.339796529763,9.16,-2498.57113906787,84.996,200000,424737.1050724253,224737.10507242527,2.1236855253621263
2021-05-13,-1,-0.8816287027867379,23184.339796529763,9.78,-2498.57113906787,88.383,200000,447574.0561942966,247574.05619429657,2.2378702809714826
2021-05-14,-1,-0.9222981505329771,23184.339796529763,10.005,-2498.57113906787,103.313,200000,490094.19975479913,290094.19975479913,2.4504709987739957
2021-05-15,-1,-0.8218363806964442,23184.339796529763,9.338,-2498.57113906787,95.088,200000,454079.4974916805,254079.4974916805,2.2703974874584025
2021-05-16,-1,-0.7203071101777975,23184.339796529763,9.433,-2498.57113906787,93.859,200000,453211.26584243646,253211.26584243646,2.2660563292121823
2021-05-17,-1,-0.5656294394327129,23184.339796529763,9.688,-2498.57113906787,89.677,200000,448674.24798696977,248674.24798696977,2.2433712399348487
2021-05-18,-1,-0.46254490844637836,23184.339796529763,9.775,-2498.57113906787,88.577,200000,447942.85729629314,247942.85729629314,2.2397142864814654
2021-05-19,-1,-0.5557439868552554,23184.339796529763,5.844,-2498.57113906787,59.436,200000,283994.35599255783,83994.35599255783,1.4199717799627891
2021-05-20,-1,-0.4925904464482252,23184.339796529763,7.287,-2498.57113906787,73.744,200000,353198.91417673335,153198.91417673335,1.7659945708836666
2021-05-21,-1,-0.4160589604692821,23184.339796529763,6.362,-2498.57113906787,64.167,200000,307824.5840660904,107824.5840660904,1.5391229203304522
2021-05-22,0,0.25597872208817973,0.0,6.884,0.0,58.498,200000,411297.52440630656,211297.52440630656,2.0564876220315327
2021-05-23,0,0.7237426408400425,0.0,5.902,0.0,51.553,200000,411297.52440630656,211297.52440630656,2.0564876220315327
2021-05-24,-1,-1.1585383436227956,30439.426021781124,6.756,-2789.933147062898,73.711,200000,411297.52440630656,211297.52440630656,2.0564876220315327
2021-05-25,-2,-1.43347199047772,0.0,6.896,0.0,78.364,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-05-26,0,-0.7382781692603188,0.0,7.647,0.0,79.886,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-05-27,0,0.49462963244938174,0.0,7.879,0.0,74.596,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-05-28,0,-0.7459788482442021,0.0,6.557,0.0,68.199,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-05-29,0,-0.39878737452658686,0.0,6.342,0.0,64.293,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-05-30,0,-0.4097349467917049,0.0,6.512,0.0,66.124,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-05-31,0,-0.044805845557041764,0.0,7.106,0.0,70.019,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-06-01,1,1.126887399342124,-27986.24491581429,7.504,3099.074475736301,67.765,200000,420017.5636965409,220017.5636965409,2.1000878184827045
2021-06-02,2,1.697241330247571,0.0,7.944,0.0,68.403,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-03,2,2.9331199243576496,0.0,9.573,0.0,69.864,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-04,2,2.3062895703946533,0.0,8.841,0.0,64.72,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-05,2,2.1901888765039663,0.0,8.95,0.0,63.122,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-06,2,1.6923979514266503,0.0,8.844,0.0,64.086,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-07,2,2.035699922080343,0.0,8.729,0.0,58.01,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-08,2,2.005359435093424,0.0,8.92,0.0,56.681,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-09,2,1.489034005782876,0.0,9.385,0.0,62.32,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-10,2,1.3381276570242555,0.0,8.732,0.0,57.894,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-11,0,0.7946649624602543,0.0,7.943,0.0,56.865,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-12,0,0.8001317112231398,0.0,7.808,0.0,55.195,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-13,1,1.0011454561813837,-24532.795687149664,8.771,3647.1939891520005,58.998,200000,430354.30194397946,230354.30194397946,2.1517715097198975
2021-06-14,1,1.0832442773882318,-24532.795687149664,9.062,3647.1939891520005,59.304,200000,438609.3868496205,238609.3868496205,2.1930469342481027
2021-06-15,1,1.010111279401374,-24532.795687149664,8.915,3647.1939891520005,58.154,200000,430808.79279608466,230808.79279608466,2.154043963980423
2021-06-16,2,1.2756391791145223,0.0,8.973,0.0,55.351,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-17,2,1.5544227617211142,0.0,9.519,0.0,55.552,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-18,2,1.4452182464462637,0.0,9.011,0.0,52.568,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-19,2,1.4566626604464705,0.0,8.811,0.0,50.864,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-20,2,1.294110823910741,0.0,8.7,0.0,50.956,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-21,0,0.9260825480770847,0.0,6.518,0.0,39.461,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-22,2,1.7144388457317512,0.0,6.488,0.0,36.545,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-23,1,1.0297843120489272,-32423.47811153664,6.918,5502.676976071694,40.763,200000,448611.24315122096,248611.24315122096,2.2430562157561047
2021-06-24,1,0.9089176113439817,-32423.47811153664,7.304,5502.676976071694,43.151,200000,474267.0983211333,274267.0983211333,2.3713354916056666
2021-06-25,1,0.8532540999127544,-32423.47811153664,6.677,5502.676976071694,39.35,200000,433021.9023591513,233021.90235915128,2.165109511795756
2021-06-26,0,0.11779041928580562,0.0,6.557,0.0,40.555,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-06-27,0,0.227499956244822,0.0,6.918,0.0,42.307,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-06-28,0,-0.11749852737925923,0.0,6.929,0.0,43.351,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-06-29,-2,-2.5652293010186282,0.0,7.122,0.0,56.829,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-06-30,-2,-2.3775202098035706,0.0,6.917,0.0,57.551,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-01,-2,-2.1572007611583803,0.0,6.297,0.0,53.076,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-02,-2,-2.0047861048150555,0.0,6.243,0.0,53.737,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-03,-2,-1.963173542606292,0.0,6.272,0.0,56.877,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-04,-2,-1.636970088927684,0.0,6.34,0.0,56.363,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-05,-2,-1.5188036241065515,0.0,5.938,0.0,53.683,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-06,-2,-1.3084996511590183,0.0,6.123,0.0,54.649,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-07,0,-0.8979063789024189,0.0,6.369,0.0,52.813,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-08,0,-0.6922613586322152,0.0,6.137,0.0,49.471,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-09,0,-0.7191791455675447,0.0,6.069,0.0,50.084,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-10,0,-0.6824727813133058,0.0,5.9,0.0,49.135,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-11,0,-0.629412843860855,0.0,5.94,0.0,49.704,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-12,0,-0.6732901924767852,0.0,5.56,0.0,47.689,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-13,0,-0.6231080505603449,0.0,5.284,0.0,45.544,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-14,0,-0.6816758211340899,0.0,5.166,0.0,45.61,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-15,0,-0.6485657004770957,0.0,4.876,0.0,43.235,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-16,0,-0.9324105023180034,0.0,4.416,0.0,41.153,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-17,-1,-1.006668468214309,49363.412707232266,4.437,-5282.941271665732,41.459,200000,438050.92436397914,238050.92436397914,2.1902546218198955
2021-07-18,-2,-1.6954491921674164,0.0,4.433,0.0,41.88,200000,440472.49629017944,240472.49629017944,2.202362481450897
2021-07-19,-2,-2.514786328842171,0.0,4.071,0.0,41.582,200000,440472.49629017944,240472.49629017944,2.202362481450897
2021-07-20,-2,-2.5219406073432946,0.0,3.658,0.0,39.311,200000,440472.49629017944,240472.49629017944,2.202362481450897
2021-07-21,-1,-1.1294219143319892,49849.76191604566,4.418,-5133.1138129609535,42.905,200000,440472.49629017944,240472.49629017944,2.202362481450897
2021-07-22,0,-0.022505850220546533,0.0,4.842,0.0,43.395,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-23,0,-0.2892660552836565,0.0,5.013,0.0,45.814,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-24,0,0.21716602209303026,0.0,5.608,0.0,49.414,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-25,2,1.6236662289971568,0.0,6.127,0.0,48.433,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-26,0,0.43633493067328416,0.0,5.638,0.0,48.373,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-27,0,0.8976604176879586,0.0,5.968,0.0,49.515,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-28,0,0.6425424930169644,0.0,5.805,0.0,49.275,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-29,1,1.1607691290429738,-34944.617545239154,6.036,4271.567093360812,49.379,200000,421851.423006127,221851.423006127,2.109257115030635
2021-07-30,1,0.5996358646812341,-34944.617545239154,5.98,4271.567093360812,50.963,200000,426660.6866994772,226660.6866994772,2.133303433497386
2021-07-31,1,0.7937768084232617,-34944.617545239154,6.102,4271.567093360812,51.324,200000,432465.9657606996,232465.9657606996,2.162329828803498
2021-08-01,1,0.2675330227464488,-34944.617545239154,5.75,4271.567093360812,50.245,200000,415556.43949103914,215556.43949103914,2.0777821974551958
2021-08-02,0,0.16821663152836167,0.0,5.825,0.0,51.325,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-03,0,0.8625990112730005,0.0,5.915,0.0,49.451,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-04,0,0.5937874385980542,0.0,6.069,0.0,51.576,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-05,2,2.2453687269843727,0.0,7.135,0.0,52.431,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-06,2,1.41331224961269,0.0,6.887,0.0,53.1,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-07,0,-0.12104678377313913,0.0,6.936,0.0,60.587,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-08,0,-0.4522028097091378,0.0,6.408,0.0,57.068,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-09,0,-0.3915420341703523,0.0,6.767,0.0,59.034,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-10,0,-0.06262129769150374,0.0,6.938,0.0,58.884,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-11,0,-0.12052797806403358,0.0,7.152,0.0,60.721,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-12,0,-0.9679787005406618,0.0,6.772,0.0,60.0,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-13,-1,-1.165164065368211,28355.601727199202,7.162,-3160.1335050759476,64.264,200000,406165.6391404014,206165.63914040138,2.030828195702007
2021-08-14,-2,-1.6324608112837629,0.0,7.217,0.0,67.268,200000,414099.1220946536,214099.1220946536,2.070495610473268
2021-08-15,-2,-2.2944121675638263,0.0,7.462,0.0,74.989,200000,414099.1220946536,214099.1220946536,2.070495610473268
2021-08-16,0,-0.8027595558596254,0.0,7.605,0.0,69.036,200000,414099.1220946536,214099.1220946536,2.070495610473268
2021-08-17,0,-0.6428778327758902,0.0,6.98,0.0,62.891,200000,414099.1220946536,214099.1220946536,2.070495610473268
2021-08-18,-1,-1.0480665082393468,30257.132989526057,6.843,-3237.5775745453902,63.952,200000,414099.1220946536,214099.1220946536,2.070495610473268
2021-08-19,-1,-0.9986495929301857,30257.132989526057,7.151,-3237.5775745453902,67.054,200000,433461.2846916674,233461.28469166742,2.167306423458337
2021-08-20,-2,-1.2327097086662628,0.0,7.276,0.0,70.2,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-21,0,-0.705817982889706,0.0,7.264,0.0,67.512,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-22,0,-0.5104235831921331,0.0,7.341,0.0,67.359,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-23,0,0.1956505525016557,0.0,7.829,0.0,68.257,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-24,0,-0.05806639675900806,0.0,7.057,0.0,62.832,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-25,0,0.219811331383434,0.0,7.207,0.0,63.773,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-26,0,-0.31780314121897413,0.0,6.525,0.0,59.77,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-27,0,-0.4142983504256673,0.0,6.951,0.0,64.09,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-28,0,-0.5152302666946909,0.0,6.918,0.0,64.19,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-29,0,-0.10957662978919029,0.0,6.914,0.0,63.23,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-30,0,-0.6980117061885575,0.0,6.583,0.0,61.83,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-08-31,-1,-1.16506702871792,31618.838627529538,6.661,-3301.1455187770257,63.8,200000,421226.16819594847,221226.16819594847,2.106130840979742
2021-09-01,-2,-1.301126060629415,0.0,7.109,0.0,68.75,200000,423401.59880876145,223401.59880876145,2.1170079940438074
2021-09-02,-1,-1.0542715990237292,30139.635450509784,7.024,-3131.2054341721746,67.61,200000,423401.59880876145,223401.59880876145,2.1170079940438074
2021-09-03,-1,-1.029446319041275,30139.635450509784,7.256,-3131.2054341721746,69.98,200000,437814.9511122678,237814.9511122678,2.189074755561339
2021-09-04,0,0.36764508127729445,0.0,7.517,0.0,68.81,200000,412300.2050526668,212300.20505266677,2.061501025263334
2021-09-05,0,0.977873245681428,0.0,8.188,0.0,73.54,200000,412300.2050526668,212300.20505266677,2.061501025263334
2021-09-06,2,3.268925764745323,0.0,9.215,0.0,73.48,200000,412300.2050526668,212300.20505266677,2.061501025263334
2021-09-07,2,1.6522939587777477,0.0,7.032,0.0,59.36,200000,412300.2050526668,212300.20505266677,2.061501025263334
2021-09-08,1,1.0954349353415425,-30258.344712510407,6.813,3511.3286071594853,58.71,200000,412300.2050526668,212300.20505266677,2.061501025263334
2021-09-09,2,1.3862228093806181,0.0,6.988,0.0,58.92,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-10,0,0.6340718006673917,0.0,6.455,0.0,56.31,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-11,0,0.3168914633855838,0.0,6.45,0.0,57.08,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-12,0,0.4079334672895788,0.0,6.588,0.0,58.07,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-13,0,-0.18477065164266954,0.0,6.125,0.0,55.72,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-14,0,0.3771119168923348,0.0,6.466,0.0,57.14,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-15,0,0.8051035101121159,0.0,6.867,0.0,59.18,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-16,0,0.5265880783995451,0.0,6.653,0.0,57.99,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-17,0,-0.06718468859931574,0.0,6.319,0.0,56.7,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-18,0,-0.10490479654389194,0.0,6.367,0.0,57.19,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-19,0,-0.33688959549844916,0.0,6.099,0.0,55.33,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-20,-2,-1.2816579571569706,0.0,5.157,0.0,49.11,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-21,0,-0.5665565634628925,0.0,5.016,0.0,45.81,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-22,0,-0.8026959586071835,0.0,5.575,0.0,51.26,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-23,0,-0.41603430467079366,0.0,5.707,0.0,51.31,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-24,0,-0.9613709887206794,0.0,5.181,0.0,47.64,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-25,-1,-1.1219445482215133,40884.46806295141,5.098,-4402.809847590332,47.34,200000,416858.0363698526,216858.0363698526,2.084290181849263
2021-09-26,-1,-1.0758867052131869,40884.46806295141,5.099,-4402.809847590332,47.19,200000,416238.499360777,216238.49936077697,2.081192496803885
2021-09-27,-1,-0.8716456678357428,40884.46806295141,4.924,-4402.809847590332,45.37,200000,401070.6035271461,201070.6035271461,2.0053530176357306
2021-09-28,-2,-1.85181499835277,0.0,4.69,0.0,44.99,200000,423192.2961976995,223192.2961976995,2.1159614809884975
2021-09-29,-2,-1.2981052339732726,0.0,4.827,0.0,45.52,200000,423192.2961976995,223192.2961976995,2.1159614809884975
2021-09-30,0,-0.803788638172853,0.0,5.048,0.0,47.01,200000,423192.2961976995,223192.2961976995,2.1159614809884975
2021-10-01,2,1.579795303701046,0.0,5.983,0.0,51.9,200000,423192.2961976995,223192.2961976995,2.1159614809884975
2021-10-02,1,1.123141293142554,-34968.789968410136,6.051,3979.6153488593145,53.17,200000,423192.2961976995,223192.2961976995,2.1159614809884975
2021-10-03,1,1.1002236460079229,-34968.789968410136,6.123,3979.6153488593145,53.68,200000,427739.65290334326,227739.65290334326,2.1386982645167163
2021-10-04,1,1.1804279972342746,-34968.789968410136,6.02,3979.6153488593145,52.58,200000,419760.29065285175,219760.29065285175,2.098801453264259
2021-10-05,2,2.915476605815309,0.0,6.729,0.0,54.36,200000,442165.393531139,242165.393531139,2.210826967655695
2021-10-06,2,1.3427551235218775,0.0,6.417,0.0,54.83,200000,442165.393531139,242165.393531139,2.210826967655695
2021-10-07,2,1.7037223436326752,0.0,6.512,0.0,54.34,200000,442165.393531139,242165.393531139,2.210826967655695
2021-10-08,2,1.5982863205788889,0.0,6.463,0.0,53.68,200000,442165.393531139,242165.393531139,2.210826967655695
2021-10-09,2,2.0021029216594766,0.0,6.94,0.0,55.63,200000,442165.393531139,242165.393531139,2.210826967655695
